raw_name,standard_name,foreign_name,years,original_note,references,source_pdf,source_page,needs_review
"谢苗诺夫斯基","","","","德米特里•尼古拉 决裂。后在乌克兰高等学校任教","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","859","true"
"也维奇","","","1894-","(CemeiloBckan,小strpan 授,从事科学著述工作。----23 Huxonaesn -1960)--诗 -27,30,48,49。 人。他的早期作品于 1912年发","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","859","true"
"谢姆科夫","","","1912-","谢苗•莫伊谢也维奇 表在《真理报》上。-1917年 (Сенков, Семен 为工人刊物,王要是为高尔基主 1885-1928)(肖马 Cexa)- 编的文集和文艺选集撰稿。1918 1903 年加入布尔什维克党。曾 年起是伊万诺沃-沃兹湿先 斯克 在俄国一些城市做党的工作。 的《工人边疆区报》的经常撰稿 1911 年在列宁领导的龙寿姆(巴 人。曾在《集体农庄员》、《我们 黎近郊)党校学习。十月社会主 的成就》等杂志上发表作品。他 义革命后做军事经济工作。国内 是一些诗集和《阿•马•高尔基。 战争结束后,任莫斯科工会理事","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","859","true"
"书信与会晤","","","","》(《A.M. Topsxui. 会书记,后任南高加索工会主席。 Письма и встречи». 1940) - 15 在党的第十四次和第十五次代表 的作者。---52。 大会上,被选入中央监察委员会","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","859","true"
"谢姆柯夫斯基","","","1882-1937","谢苗•尤利也维奇 后在苏联工农检查人民委员部工 (Семковский, Семен Юльевич 作。一44,49。 )(勃朗施坦,谢•尤•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","859","true"
"谢场诺夫","","","1829-1903","伊万•米哈 伊洛维奇 Fiponureiu, C. 10.)---社公民 (Сеченов, Иван 主党人,孟什维克。曾川入托洛 )- Моисеевич Михайлович 一自然科学家,唯 ．","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","859","true"
"谢韦尔策夫","","","","弟•--见菲拉托夫","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"辛格尔","","","1844-","保尔(Singer,Paul  弗•弗•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"谢韦里亚宁","","","1889-1906","亚•(CesepanuH, A. 1860 1919)(员科夫,亚 大 尼古拉也维奇 EsKoB,A.ekcamap HnonaeBHv)--或死民主党 人,工艺工程师。年 光工厂视察员,曾为《俄罗斯新 闻》、《俄罗斯言论报》、《欧洲通 报》等资产阶级自由派报刊撰稲。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"写有","","","","《实践的十年》(《3a 10 JeT IpaKTHKI》)、《在黑土地带》(《Cpe- ди черноземных полей»), «I","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"国的工厂立法及其发展","","","","》(《ba6- ричное законодательство и его pasBnrne B Poccun>)等书。- 21,22。 争的不可调利的战士。--8,15","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"辛茨","","","","麦克斯(Schinz, Max 生于 16,19,20,46,48。 1864年)--苏黎世大学哲学讲","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"辛凯维奇","","","1846-","享里克(Sienkiewicz, 师,后为教授(1926年前)。- Henryk -1916)--波兰作 29。 家,以历史小说解名。1908年曾","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"辛茨海梅尔","","","","路德维希(Sinzhei- 就普鲁士政府掠夺波兹南地主庄 mer,Ludwig)--慕尼黑大学 园一事进行民意调查。在巴黎以 政治经济学和财政学教授,《论德 单行本出版了对这次调查的二百","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"国大工厂生产扩张的限度","","","","》( 五十二封回信。但阿•马•高尔 ber die Grenzen der Weiter- 基的回信--一份反对享•辛凯 bildung des fabrikmässigen 维奇为波兹南地主大私有制辩护 ∞57 Grossbetriebes in Deutsch land>. 1893)-书的作者,列宁任 对工业企业加以分类时引用过这 部著作。-3。 1911)--德国社会民主党领袖","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"之一","","","1884-1911","奥•倍倍尔和威•李卜兌 内西的战发,第二国际中马克思 主义派的著名活动家。1887年 起任德闲社会民主党执行委员会 委员,1890年起任该党执行委员 会主席。年是帝国 国会议员和社会主党党团主 席。1900年起是国际社会党执 行局委员。辛格尔曾同德因工人 政党队伍中的机会主义作斗争, 直到生命的最后一息,始终是社 会民主党革命政策的坚定不移的 贯彻者。列宁对辛格尔评价很 高,称他是为无产阶级事业而斗","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","860","true"
"辛克莱","","","1878-1968","厄普顿(Sinclair,Upton 月社会主义革命胜利后,是武装 )-美国作冢。创 干涉苏维埃俄国的积极策划者之","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","861","true"
"作了一些社会小说","","","1925-1934","(《荆莽》、《石 一。曾参与镇压 德国1918年十 炭王》、《石油》等),现实主义地揭 一月單命。年任魏 醉了资本对劳动的残酷剥削和荒 玛共和国总统。1933年授意希 淫无耻的资产阶级生活方式。但 特勒组织政府,从而正式把一切 就世界观来说,他是一个空想社 权力交到法西斯手中。--26, 会主义者和小资产阶级改良主义 27,30,34-36,38,39,49。 者。从这一立场出发,曾反对帝","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","861","true"
"星期五-见皮亚特尼获基","","","","约• 国主义世界大成。一-26,28,48, 阿• 49, 55。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","861","true"
"星期五的妻子---见马尔沙克","","","","恩•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","861","true"
"欣楚克","","","1868-","列甫•米哈伊洛维奇(XMH- 斯 чук, Лев Михайлович  兄弟--见马尔托夫,尔。 1944)-1919年以前是孟什维","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","861","true"
"兄弟--见波特列索夫","","","","亚•尼• 克,孟什维克党中央委员；1920年","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","861","true"
"休谟","","","1711-","大卫(Hume, David  参加布尔什维克党。1917 1920 1776)-英国哲学家,主观唯心 年是莫斯科工人合作社管理委员 主义者,不可知论者；资产阶级历 会委员,1921-1926年任中央消 史学家和经济学家；在哲学上,他 费合作总社管理委员会主席。 继乔治•贝克菜之后,用唯心主 1927年起先后任苏联驻英国和德 义精神发展了约翰•洛克的感觉 国商务代表。1934年起任俄罗斯 论。他承认感觉是认识的 基 础, 联邦国内商业人民委员。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","861","true"
"认为认识的任务就是","","","","(在习惯的 37, 43, 44,46, 50, 52-54。 基础上)组合初步的感觉和由感 新相识者--见波特列索夫,亚． 觉形成的概念。他否认唯物主义 尼• 的因果观,只承认诸现象的时间","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","861","true"
"兴登堡","","","1847-1934","保尔(Hindenburg, Paul 顺序,认为外界的存在问题是无 )--德国军事家和 法解决的。休谟的观点对于资产 国务活动家,元帅,德国帝国主义 阶级唯心主义哲学在后来的发展 反动势力和沙文主义分子的代表 产生了很大影啊。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","861","true"
"研究","","","","》(《An Enguiry concerning the Principles of Morals». 1751)等。---18,23,26,29。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","862","true"
"许布纳尔","","","","奥托(Hibner, Otto 1818","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","862","true"
"休特古姆","","","1871-1944","阿尔 伯特(Sidekum, Alberl )-德国社 会民主党机会主义首领之一,修 正主义者。1900-1918年是帝","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","862","true"
"雪恩","","","1918-","威廉•爱德华(Schoen,Wil- 国国会议员。帝国主义世界大战 期间是狂热的社会沙文主义者。 在殖民地问题上宣扬帝国主义观 点,反对工人阶级的革命运动。 -1920年任普鲁士财政大 臣。列宁在一些著作中曾痛斥休 特古姆,把他及其信徒称作“德皇","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","862","true"
"一逊--见丹尼尔逊","","","","尼•弗• Y","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","862","true"
"雅勃洛奇科夫--见诺根","","","","维•巴•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","862","true"
"雅洪托夫","","","1877-1926","瓦列里安•伊万诺维奇 (Яхонтов, Валериан Иванович )--1917年入党。 1922年起任司法人民委员部部务 一克里沃罗格矿区区域委员会委 委员,小人民委员会委员。一 54。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","862","true"
"雅柯夫--见策杰尔包姆","","","","谢•奥•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","862","true"
"雅柯夫","","","1851-1933","米哈伊尔•彼得罗维奇 859 和资产阶级的卑鄙走狗”组成的 匪帮。“休特古姆”一词已成为刻 画极端机会主义者和社会沙文主 义者典型的普通名词。-～16, 26, 27,30, 37, 44,45,49。 一1877)--地理统计年鉴《世界 各国地理统计表》的编者和出版 者。---27,28,30。 liam Edward )- 德国外交家,男爵。1900年为驻 哥本哈根公使；1906年为驻彼得 堡大使；1907--1910年任外交大 臣。1910-1914年为驻巴黎大 使。一一17。 (Жаков, Михаил Петрович 1893 -1936)--1911 年入货。1918 年初为顿涅茨一克里沃罗格共和 国政府成员和布尔什维克顿涅茨 员。1921-1922年任俄共(布)顿 河区委员会委员和书记。1928年 因参加托洛茨基反对派被开除出 党,1929年重新入党。1929年起","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","862","true"
"雅柯夫列夫","","HKoBJeB","","1911年","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","863","true"
"苏维埃","","","","(鄂木斯克)主席,在把粮 是彼得堡近郊依若拉的霍尔瓦特 食运往国内中心地区方面做了大 工厂的经理。--20。 量工作。1918年2月起任西伯利","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","863","true"
"雅柯夫列夫","","HKOBIeB","","弗兰格 亚(西伯列亚中部)苏维埃中央执 尔军队的军官,投诚者。1920年 行委员会主席。被白卫军杀害。 9月到西南战线司令部。--51。 --50。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","863","true"
"雅柯夫列夫","","","","阿•弗•(HKoBeB","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","863","true"
"雅柯夫列夫","","","1835-1888","尼古拉•尼古拉也维 A. B.)--有一些 # (Яковлев, Николай Никола- 关于小土地信贷与劳动维合等问 eBI41870--1966) 可业程 题的著作。司徒卢威在《俄国经 师。曾积极参加革命学 生运动。 济发展问题 评述》(《Kpnriec","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","863","true"
"九十年代前半期","","","","他同娜•康• кие заметки к вопросу эко- 克鲁普斯卡娅一起先后在斯摩校 номическом развитии России») 斯克星期日夜校和彼得堡奥布霍 一书中引用了他的《协会与劳动 夫工厂学校当教师。1897年起从","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","863","true"
"组合","","","","》一文(载于1872年《星期間 事科学教育工作。曾在乌拉尔, 报》文集)中的某些片断。--1。 顿巴斯、高加索等地积极进行矿","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","863","true"
